unit_id,build_date,production_line,shift,test_station,firmware_version,heart_rate_error_bpm,response_time_seconds,signal_quality_score,test_status,defect_category,rework_required
WHRM-02014,2026-07-23,Line A,Day,TS-02,FW-SIM-0.3,2.78,3.43,91.9,Fail,Assembly defect,No
WHRM-02015,2026-07-23,Line B,Day,TS-03,FW-SIM-0.3,4.02,4.34,96.0,Pass,None,No
WHRM-02016,2026-07-23,Line C,Day,TS-01,FW-SIM-0.3,3.84,3.17,88.6,Pass,None,No
WHRM-02017,2026-07-23,Line A,Day,TS-02,FW-SIM-0.3,3.39,2.01,92.7,Pass,None,No
WHRM-02018,2026-07-23,Line C,Day,TS-01,FW-SIM-0.3,3.45,3.3,84.8,Pass,None,No
WHRM-02019,2026-07-23,Line B,Evening,TS-01,FW-SIM-0.3,2.71,4.73,99.8,Pass,None,No
WHRM-02020,2026-07-23,Line B,Day,TS-02,FW-SIM-0.3,0.1,3.94,94.5,Pass,None,No
WHRM-02021,2026-07-23,Line C,Day,TS-01,FW-SIM-0.3,2.9,2.71,85.9,Pass,None,No
WHRM-02022,2026-07-23,Line B,Evening,TS-02,FW-SIM-0.3,2.03,4.69,100.0,Pass,None,No
WHRM-02023,2026-07-23,Line A,Day,TS-01,FW-SIM-0.3,1.8,4.78,95.3,Pass,None,No
WHRM-02024,2026-07-23,Line B,Day,TS-01,FW-SIM-0.3,3.74,2.68,95.4,Pass,None,No
WHRM-02025,2026-07-23,Line C,Day,TS-01,FW-SIM-0.3,3.61,4.21,87.0,Pass,None,No
WHRM-02026,2026-07-23,Line A,Evening,TS-02,FW-SIM-0.3,3.34,3.59,98.8,Pass,None,No
WHRM-02027,2026-07-23,Line C,Day,TS-02,FW-SIM-0.3,0.33,4.98,96.8,Pass,None,No
WHRM-02028,2026-07-23,Line B,Day,TS-02,FW-SIM-0.3,2.16,3.46,90.8,Pass,None,No
WHRM-02029,2026-07-23,Line A,Evening,TS-01,FW-SIM-0.3,0.71,2.99,89.2,Pass,None,No
WHRM-02030,2026-07-23,Line A,Evening,TS-01,FW-SIM-0.3,3.1,2.78,88.1,Pass,None,No
WHRM-02031,2026-07-23,Line B,Day,TS-03,FW-SIM-0.3,3.08,3.68,86.6,Pass,None,No
WHRM-02032,2026-07-23,Line B,Day,TS-01,FW-SIM-0.3,3.28,3.34,97.6,Pass,None,No
WHRM-02033,2026-07-23,Line B,Day,TS-02,FW-SIM-0.3,1.23,3.33,88.7,Pass,None,No
WHRM-02034,2026-07-23,Line C,Evening,TS-01,FW-SIM-0.3,2.08,4.14,93.7,Pass,None,No
WHRM-02035,2026-07-23,Line A,Day,TS-02,FW-SIM-0.3,0.46,3.98,87.6,Pass,None,No
WHRM-02036,2026-07-23,Line B,Day,TS-03,FW-SIM-0.3,2.83,2.6,87.2,Pass,None,No
WHRM-02037,2026-07-23,Line C,Day,TS-01,FW-SIM-0.3,3.89,4.56,85.1,Fail,Cosmetic defect,Yes
WHRM-02038,2026-07-23,Line B,Day,TS-01,FW-SIM-0.3,2.47,3.6,94.5,Pass,None,No
WHRM-02039,2026-07-23,Line B,Evening,TS-02,FW-SIM-0.3,2.32,4.27,88.6,Pass,None,No
WHRM-02040,2026-07-23,Line A,Evening,TS-03,FW-SIM-0.3,1.54,3.72,77.0,Fail,Low signal quality,No
WHRM-02041,2026-07-23,Line A,Day,TS-02,FW-SIM-0.3,3.25,4.46,88.8,Pass,None,No
WHRM-02042,2026-07-23,Line B,Day,TS-02,FW-SIM-0.3,3.21,2.94,85.5,Pass,None,No
WHRM-02043,2026-07-23,Line B,Day,TS-03,FW-SIM-0.3,2.75,3.35,85.8,Pass,None,No
WHRM-02044,2026-07-23,Line B,Evening,TS-02,FW-SIM-0.3,1.24,4.3,96.5,Pass,None,No
WHRM-02045,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,3.91,4.09,95.4,Pass,None,No
WHRM-02046,2026-07-24,Line C,Evening,TS-03,FW-SIM-0.3,3.85,3.84,89.9,Pass,None,No
WHRM-02047,2026-07-24,Line B,Evening,TS-02,FW-SIM-0.3,2.22,4.12,93.3,Pass,None,No
WHRM-02048,2026-07-24,Line A,Day,TS-02,FW-SIM-0.3,1.02,4.32,91.9,Pass,None,No
WHRM-02049,2026-07-24,Line B,Day,TS-03,FW-SIM-0.3,6.11,4.27,83.9,Fail,High heart-rate error,No
WHRM-02050,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,2.8,4.11,88.9,Pass,None,No
WHRM-02051,2026-07-24,Line C,Day,TS-02,FW-SIM-0.3,2.08,2.91,95.3,Pass,None,No
WHRM-02052,2026-07-24,Line A,Day,TS-01,FW-SIM-0.3,3.0,4.21,89.2,Pass,None,No
WHRM-02053,2026-07-24,Line C,Day,TS-02,FW-SIM-0.3,2.28,3.36,90.6,Pass,None,No
WHRM-02054,2026-07-24,Line C,Day,TS-01,FW-SIM-0.3,3.4,4.57,95.8,Pass,None,No
WHRM-02055,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,2.35,4.67,92.0,Pass,None,No
WHRM-02056,2026-07-24,Line A,Evening,TS-02,FW-SIM-0.3,3.88,3.71,87.7,Pass,None,No
WHRM-02057,2026-07-24,Line A,Day,TS-02,FW-SIM-0.3,3.28,3.95,96.6,Pass,None,No
WHRM-02058,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,3.6,3.83,93.2,Pass,None,No
WHRM-02059,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,4.31,3.12,95.2,Pass,None,No
WHRM-02060,2026-07-24,Line B,Day,TS-03,FW-SIM-0.3,2.78,4.24,80.8,Fail,Low signal quality,No
WHRM-02061,2026-07-24,Line A,Day,TS-01,FW-SIM-0.3,0.32,3.74,91.9,Pass,None,No
WHRM-02062,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,3.21,4.04,89.2,Pass,None,No
WHRM-02063,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,1.4,2.55,99.6,Pass,None,No
WHRM-02064,2026-07-24,Line A,Day,TS-03,FW-SIM-0.3,2.19,4.07,84.9,Pass,None,No
WHRM-02065,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,3.78,5.13,91.3,Fail,Slow response time,Yes
WHRM-02066,2026-07-24,Line C,Evening,TS-02,FW-SIM-0.3,2.49,4.05,92.8,Pass,None,No
WHRM-02067,2026-07-24,Line C,Evening,TS-02,FW-SIM-0.3,2.86,4.28,96.1,Pass,None,No
WHRM-02068,2026-07-24,Line C,Evening,TS-02,FW-SIM-0.3,1.68,4.26,88.9,Pass,None,No
WHRM-02069,2026-07-24,Line A,Day,TS-01,FW-SIM-0.3,1.82,3.45,93.9,Pass,None,No
WHRM-02070,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,3.05,3.68,92.3,Pass,None,No
WHRM-02071,2026-07-24,Line C,Evening,TS-03,FW-SIM-0.3,1.79,4.17,80.3,Fail,Low signal quality,No
WHRM-02072,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,3.05,3.92,95.7,Pass,None,No
WHRM-02073,2026-07-24,Line C,Day,TS-01,FW-SIM-0.3,0.44,3.53,97.5,Pass,None,No
WHRM-02074,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,3.9,4.39,92.3,Pass,None,No
WHRM-02075,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,1.81,4.27,87.0,Pass,None,No
WHRM-02076,2026-07-24,Line A,Day,TS-01,FW-SIM-0.3,4.88,3.33,93.3,Pass,None,No
WHRM-02077,2026-07-24,Line A,Day,TS-02,FW-SIM-0.3,1.94,3.37,99.6,Pass,None,No
WHRM-02078,2026-07-24,Line C,Day,TS-01,FW-SIM-0.3,3.09,3.67,89.3,Pass,None,No
WHRM-02079,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,2.32,3.77,90.2,Pass,None,No
WHRM-02080,2026-07-24,Line A,Day,TS-03,FW-SIM-0.3,3.94,4.09,85.6,Pass,None,No
WHRM-02081,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,3.2,4.53,89.8,Pass,None,No
WHRM-02082,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,3.59,4.68,95.2,Pass,None,No
WHRM-02083,2026-07-24,Line A,Day,TS-03,FW-SIM-0.3,0.8,4.5,92.8,Pass,None,No
WHRM-02084,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,2.14,3.61,89.7,Fail,Cosmetic defect,Yes
WHRM-02085,2026-07-24,Line A,Day,TS-02,FW-SIM-0.3,2.47,5.4,80.3,Fail,Slow response time,Yes
WHRM-02086,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,3.77,4.65,82.2,Pass,None,No
WHRM-02087,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,0.54,3.91,100.0,Pass,None,No
WHRM-02088,2026-07-24,Line A,Day,TS-02,FW-SIM-0.3,2.09,3.59,83.8,Pass,None,No
WHRM-02089,2026-07-24,Line A,Evening,TS-03,FW-SIM-0.3,0.86,4.57,84.2,Pass,None,No
WHRM-02090,2026-07-24,Line C,Evening,TS-02,FW-SIM-0.3,3.98,3.41,93.4,Pass,None,No
WHRM-02091,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,2.29,3.23,94.6,Pass,None,No
WHRM-02092,2026-07-24,Line A,Day,TS-03,FW-SIM-0.3,2.89,3.04,92.5,Pass,None,No
WHRM-02093,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,0.1,3.86,91.0,Fail,Assembly defect,Yes
WHRM-02094,2026-07-24,Line C,Day,TS-03,FW-SIM-0.3,4.43,2.4,87.1,Pass,None,No
WHRM-02095,2026-07-24,Line C,Day,TS-02,FW-SIM-0.3,1.22,3.08,93.7,Pass,None,No
WHRM-02096,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,2.93,4.81,93.4,Pass,None,No
WHRM-02097,2026-07-24,Line A,Evening,TS-02,FW-SIM-0.3,2.37,3.68,92.5,Pass,None,No
WHRM-02098,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,1.96,4.09,88.1,Pass,None,No
WHRM-02099,2026-07-24,Line A,Evening,TS-03,FW-SIM-0.3,1.75,4.0,91.8,Pass,None,No
WHRM-02100,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,2.07,2.72,88.4,Pass,None,No
WHRM-02101,2026-07-24,Line C,Day,TS-03,FW-SIM-0.3,1.74,4.04,85.6,Pass,None,No
WHRM-02102,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,1.56,3.73,92.6,Pass,None,No
WHRM-02103,2026-07-24,Line A,Day,TS-02,FW-SIM-0.3,0.48,4.93,86.6,Pass,None,No
WHRM-02104,2026-07-24,Line A,Day,TS-01,FW-SIM-0.3,4.44,3.84,99.4,Pass,None,No
WHRM-02105,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,1.98,2.94,99.5,Pass,None,No
WHRM-02106,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,2.23,3.04,100.0,Pass,None,No
WHRM-02107,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,1.87,3.95,83.7,Pass,None,No
WHRM-02108,2026-07-24,Line A,Day,TS-01,FW-SIM-0.3,2.61,3.56,91.3,Pass,None,No
WHRM-02109,2026-07-24,Line A,Day,TS-03,FW-SIM-0.3,1.58,3.85,80.9,Fail,Low signal quality,Yes
WHRM-02110,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,2.91,4.4,94.7,Pass,None,No
WHRM-02111,2026-07-24,Line B,Evening,TS-02,FW-SIM-0.3,2.45,4.17,88.5,Pass,None,No
WHRM-02112,2026-07-24,Line A,Evening,TS-02,FW-SIM-0.3,3.76,4.03,94.0,Pass,None,No
WHRM-02113,2026-07-24,Line A,Evening,TS-02,FW-SIM-0.3,2.09,4.63,90.3,Pass,None,No
WHRM-02114,2026-07-24,Line C,Day,TS-01,FW-SIM-0.3,0.24,5.24,91.9,Fail,Slow response time,Yes
WHRM-02115,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,2.59,4.16,95.5,Pass,None,No
WHRM-02116,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,0.58,4.31,94.1,Pass,None,No
WHRM-02117,2026-07-24,Line C,Day,TS-03,FW-SIM-0.3,0.58,4.15,91.9,Pass,None,No
WHRM-02118,2026-07-24,Line B,Evening,TS-01,FW-SIM-0.3,1.86,3.16,98.3,Pass,None,No
WHRM-02119,2026-07-24,Line B,Day,TS-02,FW-SIM-0.3,4.56,4.32,99.4,Pass,None,No
WHRM-02120,2026-07-24,Line C,Day,TS-01,FW-SIM-0.3,2.81,3.6,95.4,Pass,None,No
WHRM-02121,2026-07-24,Line C,Day,TS-03,FW-SIM-0.3,0.3,2.7,93.3,Pass,None,No
WHRM-02122,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,3.13,3.88,95.1,Pass,None,No
WHRM-02123,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,2.81,3.6,93.7,Pass,None,No
WHRM-02124,2026-07-24,Line A,Day,TS-01,FW-SIM-0.3,2.62,3.72,90.2,Pass,None,No
WHRM-02125,2026-07-24,Line B,Day,TS-03,FW-SIM-0.3,1.95,3.81,90.1,Pass,None,No
WHRM-02126,2026-07-24,Line C,Evening,TS-01,FW-SIM-0.3,3.61,4.98,87.7,Pass,None,No
WHRM-02127,2026-07-24,Line A,Day,TS-01,FW-SIM-0.3,1.71,2.88,96.3,Pass,None,No
WHRM-02128,2026-07-24,Line C,Day,TS-03,FW-SIM-0.3,0.92,3.73,100.0,Pass,None,No
WHRM-02129,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,0.1,4.2,96.6,Pass,None,No
WHRM-02130,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,3.55,3.94,98.9,Pass,None,No
WHRM-02131,2026-07-24,Line B,Evening,TS-03,FW-SIM-0.3,4.59,2.97,82.8,Pass,None,No
WHRM-02132,2026-07-24,Line B,Day,TS-01,FW-SIM-0.3,2.21,3.6,92.7,Pass,None,No
WHRM-02133,2026-07-24,Line A,Evening,TS-01,FW-SIM-0.3,3.09,3.68,83.1,Pass,None,No
WHRM-02134,2026-07-25,Line A,Day,TS-02,FW-SIM-0.3,3.07,4.73,95.5,Pass,None,No
WHRM-02135,2026-07-25,Line C,Evening,TS-03,FW-SIM-0.3,0.74,4.47,93.5,Pass,None,No
WHRM-02136,2026-07-25,Line C,Evening,TS-02,FW-SIM-0.3,2.49,2.88,92.2,Pass,None,No
WHRM-02137,2026-07-25,Line B,Evening,TS-03,FW-SIM-0.3,2.73,3.32,81.0,Fail,Low signal quality,Yes
WHRM-02138,2026-07-25,Line C,Evening,TS-02,FW-SIM-0.3,3.18,3.21,87.9,Pass,None,No
WHRM-02139,2026-07-25,Line A,Evening,TS-01,FW-SIM-0.3,3.56,3.56,89.1,Pass,None,No
WHRM-02140,2026-07-25,Line A,Day,TS-01,FW-SIM-0.3,5.47,4.01,93.7,Fail,High heart-rate error,No
WHRM-02141,2026-07-25,Line B,Day,TS-02,FW-SIM-0.3,1.15,3.94,91.4,Pass,None,No
WHRM-02142,2026-07-25,Line A,Evening,TS-01,FW-SIM-0.3,4.98,2.72,100.0,Pass,None,No
WHRM-02143,2026-07-25,Line C,Day,TS-02,FW-SIM-0.3,2.5,5.03,89.2,Fail,Slow response time,No
WHRM-02144,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,1.81,3.86,98.3,Pass,None,No
WHRM-02145,2026-07-25,Line C,Evening,TS-03,FW-SIM-0.3,2.92,4.36,80.5,Fail,Assembly defect,Yes
WHRM-02146,2026-07-25,Line A,Day,TS-01,FW-SIM-0.3,3.57,3.5,95.4,Pass,None,No
WHRM-02147,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,2.76,3.35,91.2,Pass,None,No
WHRM-02148,2026-07-25,Line B,Day,TS-02,FW-SIM-0.3,2.87,3.12,99.6,Pass,None,No
WHRM-02149,2026-07-25,Line B,Evening,TS-03,FW-SIM-0.3,1.35,3.03,93.2,Pass,None,No
WHRM-02150,2026-07-25,Line C,Day,TS-02,FW-SIM-0.3,2.61,4.83,93.2,Pass,None,No
WHRM-02151,2026-07-25,Line B,Evening,TS-02,FW-SIM-0.3,0.1,4.26,95.1,Pass,None,No
WHRM-02152,2026-07-25,Line A,Evening,TS-01,FW-SIM-0.3,2.92,4.3,94.3,Pass,None,No
WHRM-02153,2026-07-25,Line C,Evening,TS-01,FW-SIM-0.3,3.03,3.75,92.9,Fail,Cosmetic defect,Yes
WHRM-02154,2026-07-25,Line A,Evening,TS-02,FW-SIM-0.3,2.42,3.41,85.1,Pass,None,No
WHRM-02155,2026-07-25,Line A,Day,TS-01,FW-SIM-0.3,1.02,4.58,92.1,Pass,None,No
WHRM-02156,2026-07-25,Line B,Evening,TS-01,FW-SIM-0.3,0.53,3.4,93.5,Pass,None,No
WHRM-02157,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,4.47,2.51,99.6,Pass,None,No
WHRM-02158,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,0.71,3.3,92.7,Pass,None,No
WHRM-02159,2026-07-25,Line A,Day,TS-01,FW-SIM-0.3,2.65,3.52,93.2,Fail,Assembly defect,Yes
WHRM-02160,2026-07-25,Line C,Day,TS-02,FW-SIM-0.3,1.55,3.62,100.0,Pass,None,No
WHRM-02161,2026-07-25,Line C,Day,TS-01,FW-SIM-0.3,0.64,4.68,85.1,Pass,None,No
WHRM-02162,2026-07-25,Line B,Day,TS-02,FW-SIM-0.3,2.6,4.49,88.1,Pass,None,No
WHRM-02163,2026-07-25,Line A,Evening,TS-02,FW-SIM-0.3,2.56,3.58,90.9,Pass,None,No
WHRM-02164,2026-07-25,Line B,Day,TS-02,FW-SIM-0.3,3.08,3.35,96.7,Pass,None,No
WHRM-02165,2026-07-25,Line A,Day,TS-02,FW-SIM-0.3,3.54,3.28,97.1,Pass,None,No
WHRM-02166,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,3.97,3.26,86.4,Pass,None,No
WHRM-02167,2026-07-25,Line A,Evening,TS-03,FW-SIM-0.3,3.23,3.92,89.0,Pass,None,No
WHRM-02168,2026-07-25,Line C,Day,TS-01,FW-SIM-0.3,0.13,4.47,91.1,Pass,None,No
WHRM-02169,2026-07-25,Line C,Day,TS-03,FW-SIM-0.3,3.63,4.25,89.6,Pass,None,No
WHRM-02170,2026-07-25,Line B,Evening,TS-03,FW-SIM-0.3,4.2,4.22,82.9,Pass,None,No
WHRM-02171,2026-07-25,Line C,Day,TS-02,FW-SIM-0.3,1.97,4.55,92.0,Fail,Assembly defect,Yes
WHRM-02172,2026-07-25,Line B,Evening,TS-02,FW-SIM-0.3,3.35,4.28,80.1,Fail,Low signal quality,Yes
WHRM-02173,2026-07-25,Line A,Evening,TS-01,FW-SIM-0.3,1.81,4.62,95.1,Pass,None,No
WHRM-02174,2026-07-25,Line A,Day,TS-01,FW-SIM-0.3,1.23,2.95,98.2,Pass,None,No
WHRM-02175,2026-07-25,Line C,Day,TS-01,FW-SIM-0.3,2.2,2.79,100.0,Pass,None,No
WHRM-02176,2026-07-25,Line B,Evening,TS-01,FW-SIM-0.3,2.8,4.74,92.1,Pass,None,No
WHRM-02177,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,0.1,4.23,94.8,Pass,None,No
WHRM-02178,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,1.71,2.97,93.1,Pass,None,No
WHRM-02179,2026-07-25,Line B,Day,TS-02,FW-SIM-0.3,4.24,4.05,83.4,Pass,None,No
WHRM-02180,2026-07-25,Line A,Day,TS-01,FW-SIM-0.3,3.26,4.51,87.1,Pass,None,No
WHRM-02181,2026-07-25,Line A,Day,TS-02,FW-SIM-0.3,2.43,4.58,86.2,Pass,None,No
WHRM-02182,2026-07-25,Line B,Day,TS-03,FW-SIM-0.3,2.94,3.49,89.5,Pass,None,No
WHRM-02183,2026-07-25,Line A,Day,TS-03,FW-SIM-0.3,3.82,4.32,94.8,Pass,None,No
WHRM-02184,2026-07-25,Line A,Evening,TS-03,FW-SIM-0.3,1.5,3.86,88.5,Pass,None,No
WHRM-02185,2026-07-25,Line A,Day,TS-03,FW-SIM-0.3,2.83,4.42,80.9,Fail,Low signal quality,Yes
WHRM-02186,2026-07-25,Line A,Day,TS-02,FW-SIM-0.3,1.23,3.3,94.2,Pass,None,No
WHRM-02187,2026-07-25,Line C,Evening,TS-02,FW-SIM-0.3,1.21,3.55,98.9,Pass,None,No
WHRM-02188,2026-07-25,Line B,Day,TS-02,FW-SIM-0.3,2.7,3.88,85.3,Pass,None,No
WHRM-02189,2026-07-25,Line B,Evening,TS-01,FW-SIM-0.3,1.84,4.4,90.7,Pass,None,No
WHRM-02190,2026-07-25,Line B,Evening,TS-03,FW-SIM-0.3,2.48,3.63,94.0,Pass,None,No
WHRM-02191,2026-07-25,Line A,Day,TS-02,FW-SIM-0.3,2.55,3.49,98.9,Pass,None,No
WHRM-02192,2026-07-25,Line A,Evening,TS-01,FW-SIM-0.3,2.34,3.82,98.7,Pass,None,No
WHRM-02193,2026-07-25,Line B,Day,TS-02,FW-SIM-0.3,5.42,3.78,84.9,Fail,High heart-rate error,Yes
WHRM-02194,2026-07-25,Line A,Day,TS-02,FW-SIM-0.3,3.39,3.14,92.6,Pass,None,No
WHRM-02195,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,3.41,2.95,83.1,Pass,None,No
WHRM-02196,2026-07-25,Line A,Day,TS-02,FW-SIM-0.3,1.72,4.44,86.2,Pass,None,No
WHRM-02197,2026-07-25,Line C,Evening,TS-03,FW-SIM-0.3,1.25,3.91,92.2,Pass,None,No
WHRM-02198,2026-07-25,Line B,Evening,TS-01,FW-SIM-0.3,4.0,2.94,97.7,Pass,None,No
WHRM-02199,2026-07-25,Line B,Day,TS-03,FW-SIM-0.3,3.92,3.54,90.6,Pass,None,No
WHRM-02200,2026-07-25,Line A,Day,TS-02,FW-SIM-0.3,4.67,3.59,91.4,Pass,None,No
WHRM-02201,2026-07-25,Line C,Day,TS-01,FW-SIM-0.3,0.17,4.31,96.1,Pass,None,No
WHRM-02202,2026-07-25,Line A,Evening,TS-01,FW-SIM-0.3,2.09,4.21,95.0,Pass,None,No
WHRM-02203,2026-07-25,Line C,Day,TS-03,FW-SIM-0.3,0.56,4.86,82.8,Pass,None,No
WHRM-02204,2026-07-25,Line A,Day,TS-01,FW-SIM-0.3,1.7,5.19,88.8,Fail,Slow response time,No
WHRM-02205,2026-07-25,Line C,Day,TS-02,FW-SIM-0.3,3.48,2.76,95.1,Pass,None,No
WHRM-02206,2026-07-25,Line A,Evening,TS-02,FW-SIM-0.3,1.31,3.04,81.7,Fail,Low signal quality,No
WHRM-02207,2026-07-25,Line C,Evening,TS-01,FW-SIM-0.3,4.65,4.17,96.3,Pass,None,No
WHRM-02208,2026-07-25,Line B,Day,TS-03,FW-SIM-0.3,3.34,2.66,86.6,Pass,None,No
WHRM-02209,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,1.82,3.8,88.8,Pass,None,No
WHRM-02210,2026-07-25,Line B,Evening,TS-02,FW-SIM-0.3,3.91,4.59,92.2,Pass,None,No
WHRM-02211,2026-07-25,Line C,Evening,TS-03,FW-SIM-0.3,2.59,2.55,80.3,Fail,Low signal quality,Yes
WHRM-02212,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,3.44,4.9,92.9,Pass,None,No
WHRM-02213,2026-07-25,Line A,Evening,TS-02,FW-SIM-0.3,2.4,3.58,95.5,Pass,None,No
WHRM-02214,2026-07-25,Line A,Day,TS-03,FW-SIM-0.3,1.16,4.38,92.3,Pass,None,No
WHRM-02215,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,1.52,4.8,95.5,Pass,None,No
WHRM-02216,2026-07-25,Line B,Evening,TS-02,FW-SIM-0.3,3.76,4.51,90.5,Pass,None,No
WHRM-02217,2026-07-25,Line B,Day,TS-02,FW-SIM-0.3,1.2,3.7,91.6,Pass,None,No
WHRM-02218,2026-07-25,Line B,Day,TS-01,FW-SIM-0.3,1.3,4.2,85.8,Pass,None,No
WHRM-02219,2026-07-25,Line A,Evening,TS-02,FW-SIM-0.3,4.74,4.73,87.0,Pass,None,No
WHRM-02220,2026-07-25,Line B,Evening,TS-01,FW-SIM-0.3,3.28,3.3,86.3,Pass,None,No
WHRM-02221,2026-07-25,Line A,Day,TS-03,FW-SIM-0.3,1.33,3.22,84.4,Pass,None,No
WHRM-02222,2026-07-25,Line A,Day,TS-03,FW-SIM-0.3,4.8,3.75,95.7,Pass,None,No
WHRM-02223,2026-07-26,Line C,Day,TS-01,FW-SIM-0.3,1.95,4.42,89.8,Pass,None,No
WHRM-02224,2026-07-26,Line A,Day,TS-01,FW-SIM-0.3,3.49,4.8,89.2,Pass,None,No
WHRM-02225,2026-07-26,Line A,Day,TS-02,FW-SIM-0.3,3.13,4.32,96.6,Pass,None,No
WHRM-02226,2026-07-26,Line A,Evening,TS-02,FW-SIM-0.3,2.73,2.92,100.0,Fail,Assembly defect,Yes
WHRM-02227,2026-07-26,Line A,Evening,TS-01,FW-SIM-0.3,3.88,3.76,96.4,Pass,None,No
WHRM-02228,2026-07-26,Line C,Day,TS-03,FW-SIM-0.3,3.76,4.84,87.3,Pass,None,No
WHRM-02229,2026-07-26,Line B,Day,TS-02,FW-SIM-0.3,3.57,4.08,90.0,Pass,None,No
WHRM-02230,2026-07-26,Line B,Day,TS-01,FW-SIM-0.3,2.93,3.92,95.7,Pass,None,No
WHRM-02231,2026-07-26,Line A,Evening,TS-01,FW-SIM-0.3,1.35,4.39,86.2,Pass,None,No
WHRM-02232,2026-07-26,Line B,Day,TS-03,FW-SIM-0.3,4.65,3.55,95.8,Pass,None,No
WHRM-02233,2026-07-26,Line C,Evening,TS-03,FW-SIM-0.3,1.79,3.27,92.2,Pass,None,No
WHRM-02234,2026-07-26,Line A,Evening,TS-03,FW-SIM-0.3,2.12,4.46,81.6,Fail,Low signal quality,No
WHRM-02235,2026-07-26,Line B,Day,TS-03,FW-SIM-0.3,3.57,3.8,82.1,Pass,None,No
WHRM-02236,2026-07-26,Line B,Evening,TS-02,FW-SIM-0.3,1.28,3.56,94.1,Pass,None,No
WHRM-02237,2026-07-26,Line B,Day,TS-02,FW-SIM-0.3,3.48,4.5,90.4,Pass,None,No
WHRM-02238,2026-07-26,Line C,Day,TS-02,FW-SIM-0.3,1.42,2.68,80.1,Fail,Low signal quality,Yes
WHRM-02239,2026-07-26,Line A,Day,TS-01,FW-SIM-0.3,2.42,4.03,94.7,Pass,None,No
WHRM-02240,2026-07-26,Line A,Evening,TS-01,FW-SIM-0.3,4.5,4.35,95.0,Pass,None,No
WHRM-02241,2026-07-26,Line C,Day,TS-03,FW-SIM-0.3,1.29,3.17,83.8,Pass,None,No
WHRM-02242,2026-07-26,Line A,Evening,TS-02,FW-SIM-0.3,2.46,2.67,89.7,Pass,None,No
WHRM-02243,2026-07-26,Line A,Evening,TS-02,FW-SIM-0.3,2.09,3.49,88.8,Pass,None,No
WHRM-02244,2026-07-26,Line A,Evening,TS-03,FW-SIM-0.3,1.17,2.86,85.0,Pass,None,No
WHRM-02245,2026-07-26,Line C,Day,TS-01,FW-SIM-0.3,2.27,5.14,85.2,Fail,Slow response time,No
WHRM-02246,2026-07-26,Line C,Evening,TS-01,FW-SIM-0.3,3.01,3.39,100.0,Pass,None,No
WHRM-02247,2026-07-26,Line A,Evening,TS-01,FW-SIM-0.3,3.04,3.59,96.8,Pass,None,No
WHRM-02248,2026-07-26,Line A,Evening,TS-01,FW-SIM-0.3,2.15,4.78,94.7,Pass,None,No
